Time_ms,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,R_command_actuator,L_command_actuator,raw_LExoTorque,raw_RExoTorque,filtered_LExoTorque,filtered_RExoTorque,L_P,L_D,R_P,R_D
33.8563,-3.4787,-1.5433,-0.6714,0.4272,2.245448,0.332802,0.391531,2.641703,0.391531,2.641703,1.110502,-0.171307,1.978787,-0.35279
33.8683,-3.4787,-1.5378,-0.6714,0.4883,2.187913,0.361018,0.424727,2.574015,0.424727,2.574015,1.162745,-0.166087,1.905297,-0.32421
33.8803,-3.4897,-1.5269,-0.4883,0.3662,2.130537,0.389758,0.458539,2.506515,0.458539,2.506515,1.212823,-0.159547,1.835407,-0.296915
33.8923,-3.4897,-1.5269,-0.4883,0.3662,2.07348,0.419118,0.49308,2.439388,0.49308,2.439388,1.26121,-0.151992,1.77021,-0.270929
33.9043,-3.5007,-1.5269,-0.2441,0.1221,2.016898,0.449169,0.528434,2.372821,0.528434,2.372821,1.306768,-0.143713,1.709328,-0.246218
33.9163,-3.5117,-1.5269,0.1221,0,1.960945,0.479954,0.564651,2.306994,0.564651,2.306994,1.349162,-0.13507,1.652206,-0.222685
33.9283,-3.5117,-1.5323,0.7935,-0.061,1.905768,0.511484,0.601745,2.24208,0.601745,2.24208,1.387268,-0.126568,1.596615,-0.20025
33.9403,-3.4952,-1.5323,1.4648,0.061,1.851502,0.543731,0.639683,2.178237,0.639683,2.178237,1.420724,-0.118821,1.54632,-0.178933
33.9523,-3.4952,-1.5323,1.4648,0.061,1.798279,0.57663,0.678389,2.115622,0.678389,2.115622,1.450762,-0.112273,1.501795,-0.158816
33.9643,-3.4952,-1.5323,1.4648,0.3662,1.746234,0.61009,0.717753,2.054393,0.717753,2.054393,1.47993,-0.106987,1.45962,-0.140017
33.9777,-3.4842,-1.5323,1.5869,0.2441,1.695488,0.644005,0.757653,1.994691,0.757653,1.994691,1.507951,-0.102878,1.420193,-0.122643
33.9883,-3.4732,-1.5323,1.6479,0.2441,1.646146,0.678264,0.797957,1.936642,0.797957,1.936642,1.534426,-0.099905,1.384332,-0.106675
34.0003,-3.4732,-1.5323,1.6479,0.1831,1.598302,0.712746,0.838525,1.880355,0.838525,1.880355,1.559824,-0.09801,1.350713,-0.092027
34.0122,-3.4732,-1.5323,1.6479,0.1221,1.552032,0.747331,0.879212,1.82592,0.879212,1.82592,1.583872,-0.097086,1.319375,-0.078614
34.0243,-3.4622,-1.5378,1.77,0,1.507393,0.781897,0.919879,1.773404,0.919879,1.773404,1.6085,-0.09705,1.287361,-0.06632
34.0362,-3.4622,-1.5598,1.77,-2.0752,1.464418,0.816333,0.960392,1.722844,0.960392,1.722844,1.633196,-0.097849,1.256037,-0.054549
34.0483,-3.4513,-1.5873,1.6479,-1.709,1.423118,0.850539,1.000634,1.674257,1.000634,1.674257,1.658307,-0.099372,1.225055,-0.042414
34.0603,-3.4403,-1.5983,1.0376,-1.0986,1.383494,0.884427,1.040502,1.62764,1.040502,1.62764,1.684583,-0.101314,1.193456,-0.029888
34.0722,-3.4403,-1.6038,0.5493,0,1.345528,0.91793,1.079918,1.582974,1.079918,1.582974,1.713259,-0.103177,1.160274,-0.017757
34.0842,-3.4403,-1.6093,0.5493,0.1831,1.309183,0.951006,1.118831,1.540215,1.118831,1.540215,1.743108,-0.104581,1.127397,-0.006777
34.0922,-3.4403,-1.6093,0.5493,0.1221,1.274402,0.983631,1.157213,1.499297,1.157213,1.499297,1.772817,-0.105456,1.094756,0.002775
34.1003,-3.4403,-1.6093,0.5493,0.061,1.241119,1.015793,1.195051,1.46014,1.195051,1.46014,1.801509,-0.105861,1.063076,0.010996
34.1082,-3.4403,-1.6093,0.5493,0.2441,1.209259,1.047482,1.232332,1.422658,1.232332,1.422658,1.829135,-0.105853,1.033175,0.017986
34.1162,-3.4403,-1.6093,0.3052,0.1831,1.178748,1.078689,1.269046,1.386762,1.269046,1.386762,1.856305,-0.105424,1.004912,0.023781
34.1242,-3.4403,-1.6147,0,-0.6714,1.149513,1.109408,1.305186,1.352369,1.305186,1.352369,1.881583,-0.104444,0.978766,0.028669
34.1322,-3.4458,-1.6257,0,-1.0986,1.12149,1.13963,1.340742,1.3194,1.340742,1.3194,1.904776,-0.102789,0.954971,0.033241
34.1403,-3.4513,-1.6367,0,-0.3052,1.094628,1.169339,1.375693,1.287798,1.375693,1.287798,1.924565,-0.100485,0.935178,0.037712
34.1483,-3.4513,-1.6422,0,-0.9155,1.068895,1.198509,1.41001,1.257523,1.41001,1.257523,1.941871,-0.097633,0.918162,0.041929
34.1563,-3.4513,-1.6532,0,-0.9155,1.044272,1.227108,1.443657,1.228555,1.443657,1.228555,1.957637,-0.094324,0.903147,0.04599
34.1643,-3.4622,-1.6642,-0.061,-0.2441,1.020748,1.255106,1.476595,1.20088,1.476595,1.20088,1.971692,-0.090628,0.89019,0.049865
34.1723,-3.4622,-1.6697,0,-0.9155,0.998318,1.282468,1.508786,1.174491,1.508786,1.174491,1.984135,-0.086611,0.879197,0.053387
34.1803,-3.4622,-1.6807,0,-0.3052,0.976978,1.309163,1.540192,1.149385,1.540192,1.149385,1.995033,-0.082359,0.870056,0.056586
34.1883,-3.4622,-1.6807,0,-0.3052,0.956728,1.33516,1.570776,1.125562,1.570776,1.125562,2.004186,-0.077953,0.862955,0.059346
34.1963,-3.4677,-1.6807,-0.061,0.4883,0.937569,1.360424,1.600498,1.103023,1.600498,1.103023,2.011479,-0.073434,0.857939,0.061368
34.2043,-3.4677,-1.6752,-0.061,0.4883,0.919504,1.384919,1.629317,1.081769,1.629317,1.081769,2.016639,-0.068824,0.855236,0.062354
34.2123,-3.4677,-1.6752,-0.061,0.5493,0.902534,1.408607,1.657185,1.061805,1.657185,1.061805,2.019594,-0.064159,0.854881,0.062224
34.2203,-3.4677,-1.6752,-0.061,0.5493,0.886661,1.431445,1.684052,1.043131,1.684052,1.043131,2.020038,-0.059485,0.857233,0.06109
34.2283,-3.4732,-1.6697,-0.2441,0.6714,0.871889,1.453384,1.709863,1.025751,1.709863,1.025751,2.018077,-0.054799,0.86202,0.059042
34.2363,-3.4842,-1.6587,-0.4272,0.4883,0.858221,1.474374,1.734558,1.009672,1.734558,1.009672,2.013831,-0.050011,0.869072,0.056199
34.2443,-3.4952,-1.6587,-0.3052,0.3052,0.845666,1.494364,1.758075,0.994901,1.758075,0.994901,2.007404,-0.045075,0.87835,0.052783
34.2523,-3.4952,-1.6587,0,0.3052,0.834229,1.513299,1.780352,0.981446,1.780352,0.981446,1.998622,-0.040134,0.890053,0.049023
34.2603,-3.4952,-1.6697,0.3052,-0.4272,0.823924,1.531128,1.801327,0.969322,1.801327,0.969322,1.987794,-0.035477,0.903846,0.04521
34.2683,-3.4952,-1.6862,0.4883,-2.1973,0.814764,1.547798,1.820939,0.958546,1.820939,0.958546,1.976199,-0.031364,0.918541,0.042143
34.2763,-3.4952,-1.7246,0.4883,-3.6011,0.806766,1.563262,1.839132,0.949137,1.839132,0.949137,1.964328,-0.027919,0.933516,0.04109
34.2843,-3.4952,-1.7246,0.4883,-3.6011,0.79995,1.577486,1.855866,0.941118,1.855866,0.941118,1.953431,-0.025132,0.947566,0.042887
34.2923,-3.4952,-1.807,0.9766,-4.7607,0.794335,1.590449,1.871117,0.934512,1.871117,0.934512,1.944844,-0.023059,0.959386,0.047767
34.3003,-3.4952,-1.8619,0.7324,-6.1646,0.789935,1.602159,1.884892,0.929335,1.884892,0.929335,1.939751,-0.021799,0.967882,0.056179
34.3083,-3.4952,-1.9333,0.7324,-7.5073,0.786754,1.612648,1.897233,0.925592,1.897233,0.925592,1.939457,-0.021262,0.971848,0.068865
34.3163,-3.4952,-2.0103,0.061,-7.6904,0.784782,1.621986,1.908219,0.923273,1.908219,0.923273,1.945286,-0.021147,0.970277,0.08619
34.3243,-3.5007,-2.0762,0,-6.5308,0.783994,1.630284,1.917981,0.922346,1.917981,0.922346,1.957968,-0.021071,0.962399,0.10756
34.3323,-3.5062,-2.1256,0,-4.3945,0.784342,1.637694,1.926698,0.922755,1.926698,0.922755,1.977888,-0.020844,0.947938,0.131288
34.3403,-3.5062,-2.1531,0,-2.5024,0.785742,1.644406,1.934596,0.924402,1.934596,0.924402,2.00514,-0.020471,0.927048,0.155158
34.3483,-3.5062,-2.1531,0,-2.5024,0.788077,1.650642,1.941932,0.927149,1.941932,0.927149,2.035838,-0.019975,0.903806,0.177559
34.3563,-3.5117,-2.1641,0,-0.6714,0.791207,1.656625,1.94897,0.930832,1.94897,0.930832,2.067774,-0.019374,0.880579,0.197612
34.3643,-3.5117,-2.1586,0.1831,0.2441,0.794983,1.662566,1.95596,0.935274,1.95596,0.935274,2.10069,-0.01873,0.85723,0.214366
34.3723,-3.5117,-2.1531,0.1831,0.061,0.799248,1.668656,1.963124,0.940292,1.963124,0.940292,2.132582,-0.01814,0.8355,0.227274
34.3803,-3.5117,-2.1366,0.1221,0.5493,0.803843,1.675055,1.970652,0.945698,1.970652,0.945698,2.164104,-0.017631,0.81503,0.236464
34.3883,-3.5117,-2.1256,0.1221,0.9766,0.80861,1.681896,1.978701,0.951306,1.978701,0.951306,2.194085,-0.017168,0.796416,0.242037
34.3963,-3.5117,-2.1256,0.1221,0.9766,0.813397,1.689281,1.987389,0.956938,1.987389,0.956938,2.221038,-0.016735,0.780711,0.244081
34.4043,-3.5117,-2.1146,0.1831,1.0376,0.818068,1.697272,1.99679,0.962432,1.99679,0.962432,2.244412,-0.016345,0.768316,0.242905
34.4123,-3.5117,-2.1036,0.1831,0.5493,0.822502,1.705894,2.006934,0.967649,2.006934,0.967649,2.263538,-0.016027,0.759732,0.239007
34.4203,-3.5117,-2.1091,0.1831,0.2441,0.826607,1.715134,2.017805,0.972478,2.017805,0.972478,2.27808,-0.015787,0.75518,0.233046
34.4283,-3.5117,-2.1201,0.3052,0,0.830315,1.724942,2.029344,0.976841,2.029344,0.976841,2.288053,-0.015647,0.7546,0.225644
34.4363,-3.5117,-2.1311,0.4272,-0.2441,0.833589,1.735238,2.041457,0.980693,2.041457,0.980693,2.29379,-0.015681,0.757678,0.217289
34.4443,-3.5117,-2.1366,0.3662,-0.4272,0.836419,1.745916,2.054019,0.984023,2.054019,0.984023,2.29578,-0.01594,0.764155,0.208383
34.4523,-3.5062,-2.1476,0.3052,-0.5493,0.83882,1.756853,2.066886,0.986847,2.066886,0.986847,2.294488,-0.016378,0.773533,0.199242
34.4603,-3.5062,-2.1476,0.3662,-0.5493,0.840826,1.767915,2.079899,0.989207,2.079899,0.989207,2.290313,-0.016942,0.785257,0.190073
34.4683,-3.5007,-2.1586,0.4883,-0.7324,0.842486,1.778959,2.092893,0.99116,2.092893,0.99116,2.283689,-0.017654,0.798844,0.181026
34.4763,-3.5007,-2.1696,0.4883,-0.7935,0.843863,1.789847,2.105702,0.99278,2.105702,0.99278,2.275102,-0.01856,0.813849,0.172262
34.4843,-3.4952,-2.1805,0.4883,-0.8545,0.845023,1.80044,2.118165,0.994144,2.118165,0.994144,2.265099,-0.019659,0.829765,0.163905
34.4923,-3.5007,-2.186,0.3052,-0.6714,0.846036,1.81061,2.130129,0.995336,2.130129,0.995336,2.254245,-0.020874,0.846072,0.155974
34.5003,-3.5007,-2.197,0.1831,-0.6104,0.846972,1.82024,2.141458,0.996437,2.141458,0.996437,2.242582,-0.022065,0.86275,0.148396
34.5083,-3.5117,-2.2025,0.1221,-0.5493,0.847895,1.829226,2.152031,0.997524,2.152031,0.997524,2.230419,-0.023111,0.87967,0.141103
34.5163,-3.5117,-2.2025,0.1831,-0.5493,0.848869,1.837483,2.161744,0.99867,2.161744,0.99867,2.217928,-0.023978,0.896726,0.134077
34.5243,-3.5446,-2.219,-0.9766,-0.3662,0.849949,1.844936,2.170513,0.99994,2.170513,0.99994,2.205045,-0.024422,0.913917,0.127286
34.5323,-3.5446,-2.2245,-0.9766,-0.3052,0.851187,1.851532,2.178273,1.001397,2.178273,1.001397,2.191643,-0.02396,0.931421,0.120657
34.5403,-3.5556,-2.23,-0.7324,-0.1831,0.852631,1.85723,2.184977,1.003095,2.184977,1.003095,2.177502,-0.022495,0.949468,0.114124
34.5483,-3.5556,-2.23,-0.7324,-0.1221,0.854323,1.862005,2.190594,1.005086,2.190594,1.005086,2.162432,-0.020279,0.968241,0.107643
34.5563,-3.5611,-2.2355,0.4272,0,0.856307,1.865841,2.195107,1.00742,2.195107,1.00742,2.146429,-0.017753,0.987757,0.101176
34.5643,-3.5556,-2.2355,0.3662,0,0.85862,1.868726,2.198501,1.010141,2.198501,1.010141,2.129698,-0.01551,1.00784,0.094702
34.5723,-3.5556,-2.2355,0.1221,0,0.861299,1.870653,2.200769,1.013292,2.200769,1.013292,2.11294,-0.01372,1.027775,0.088248
34.5803,-3.5556,-2.2355,0.1221,0.061,0.864369,1.871623,2.201909,1.016904,2.201909,1.016904,2.096932,-0.012211,1.047252,0.081851
34.5883,-3.5556,-2.241,0.3662,-0.061,0.867849,1.871643,2.201933,1.020998,2.201933,1.020998,2.081557,-0.010961,1.066309,0.075556
34.5963,-3.5556,-2.2465,0.3662,-0.1831,0.871749,1.870732,2.200861,1.025587,2.200861,1.025587,2.066656,-0.010063,1.084789,0.069476
34.6043,-3.5556,-2.252,0.3662,-0.2441,0.876074,1.868913,2.198722,1.030675,2.198722,1.030675,2.051546,-0.009539,1.103643,0.063734
34.6123,-3.5556,-2.252,0.3662,-0.2441,0.880826,1.866213,2.195545,1.036266,2.195545,1.036266,2.036835,-0.009345,1.121981,0.058394
34.6203,-3.5611,-2.2574,0.2441,-0.4883,0.886004,1.862661,2.191366,1.042358,2.191366,1.042358,2.022762,-0.009414,1.139528,0.053521
34.6283,-3.5611,-2.2684,0.2441,-0.5493,0.891602,1.858295,2.186229,1.048943,2.186229,1.048943,2.00938,-0.009654,1.156284,0.049228
34.6363,-3.5611,-2.2794,0.1831,-0.5493,0.897609,1.853154,2.180181,1.056011,2.180181,1.056011,1.996394,-0.01,1.172918,0.045563
34.6443,-3.5556,-2.2849,0.3052,-0.4272,0.904015,1.847285,2.173277,1.063548,2.173277,1.063548,1.984384,-0.010434,1.188654,0.042466
34.6523,-3.5556,-2.2904,0.3052,-0.3662,0.910807,1.84074,2.165577,1.071538,2.165577,1.071538,1.973173,-0.010987,1.20342,0.039818
34.6603,-3.5556,-2.2959,0.4883,-0.3052,0.917965,1.833575,2.157146,1.079958,2.157146,1.079958,1.962778,-0.011709,1.217286,0.037513
34.6683,-3.5556,-2.2959,0.4883,-0.3052,0.925465,1.825846,2.148054,1.088782,2.148054,1.088782,1.953319,-0.01266,1.230268,0.035486
34.6763,-3.5556,-2.3014,0.4883,-0.4272,0.93328,1.817617,2.138372,1.097976,2.138372,1.097976,1.944816,-0.013847,1.242216,0.033733
34.6843,-3.5556,-2.3014,0.4272,-0.4272,0.941377,1.808948,2.128174,1.107502,2.128174,1.107502,1.937314,-0.015217,1.253024,0.032291
34.6923,-3.5501,-2.3069,0.5493,-0.4272,0.94972,1.799905,2.117536,1.117318,2.117536,1.117318,1.930848,-0.016733,1.262653,0.031163
34.7004,-3.5501,-2.3069,0.5493,-0.4272,0.958269,1.790553,2.106533,1.127375,2.106533,1.127375,1.925444,-0.01841,1.271059,0.030318
34.7083,-3.5446,-2.3124,0.6714,-0.4883,0.966979,1.780959,2.095246,1.137623,2.095246,1.137623,1.921502,-0.020271,1.277772,0.029743
34.7163,-3.5446,-2.3124,0.2441,-0.4883,0.975803,1.771192,2.083755,1.148003,2.083755,1.148003,1.918759,-0.022233,1.283104,0.029438
34.7243,-3.5501,-2.3124,0.3052,-0.3662,0.984687,1.761321,2.072143,1.158455,2.072143,1.158455,1.917055,-0.02411,1.287223,0.029356
34.7323,-3.5501,-2.3124,0.3052,-0.3052,0.99358,1.751417,2.06049,1.168917,2.06049,1.168917,1.916307,-0.025826,1.290201,0.0294
34.7403,-3.5501,-2.3124,0,-0.1831,1.002427,1.741547,2.048878,1.179326,2.048878,1.179326,1.916282,-0.027327,1.2923,0.029467
34.7483,-3.5556,-2.3124,-0.2441,0,1.011177,1.731779,2.037387,1.18962,2.037387,1.18962,1.916709,-0.028429,1.293808,0.029438
34.7563,-3.5556,-2.3124,-0.2441,-0.061,1.019779,1.722176,2.026089,1.19974,2.026089,1.19974,1.917284,-0.028984,1.295007,0.029225
34.7643,-3.5556,-2.3179,-0.2441,-0.1221,1.028188,1.712798,2.015056,1.209633,2.015056,1.209633,1.917722,-0.028998,1.2962,0.028853
34.7723,-3.5611,-2.3179,0.061,-0.1831,1.036365,1.703696,2.004348,1.219253,2.004348,1.219253,1.91785,-0.028612,1.297584,0.028402
34.7803,-3.5556,-2.3179,0.1831,-0.1831,1.044277,1.694916,1.994019,1.228561,1.994019,1.228561,1.91763,-0.02805,1.299221,0.027929
34.7883,-3.5556,-2.3179,0.1831,-0.1831,1.051899,1.686492,1.984108,1.237528,1.984108,1.237528,1.917092,-0.027468,1.30109,0.027456
34.7966,-3.5556,-2.3234,0.1831,-0.2441,1.059214,1.67845,1.974647,1.246134,1.974647,1.246134,1.916281,-0.026903,1.30316,0.026999
34.8066,-3.5556,-2.3234,0.1831,-0.3052,1.066211,1.670808,1.965656,1.254366,1.965656,1.254366,1.915219,-0.026356,1.305429,0.026605
34.8166,-3.5556,-2.3344,0.1831,-0.5493,1.072885,1.663576,1.957148,1.262218,1.957148,1.262218,1.914013,-0.025831,1.307795,0.026369
34.8266,-3.5556,-2.3398,0.2441,-0.4883,1.079236,1.656759,1.949128,1.269689,1.949128,1.269689,1.912777,-0.025344,1.31016,0.026388
34.8366,-3.5556,-2.3453,0.2441,-0.4883,1.085267,1.650356,1.941595,1.276785,1.941595,1.276785,1.911614,-0.024921,1.312429,0.026659
34.8466,-3.5611,-2.3453,0.1221,-0.4883,1.090987,1.644363,1.934545,1.283514,1.934545,1.283514,1.910623,-0.024546,1.314512,0.027135
34.8565,-3.5666,-2.3563,-0.1221,-0.5493,1.096404,1.638777,1.927972,1.289887,1.927972,1.289887,1.909846,-0.024099,1.316381,0.027799
34.8665,-3.5721,-2.3563,-0.1831,-0.5493,1.101529,1.633589,1.921869,1.295916,1.921869,1.295916,1.909275,-0.023435,1.318072,0.028652
34.8765,-3.5721,-2.3618,-0.1831,-0.4272,1.106374,1.628795,1.916229,1.301616,1.916229,1.301616,1.908847,-0.022501,1.319646,0.029649
34.8866,-3.5721,-2.3618,-0.1831,-0.3052,1.110952,1.624388,1.911044,1.307002,1.911044,1.307002,1.908474,-0.021324,1.321193,0.030676
34.8966,-3.5721,-2.3618,-0.1831,-0.2441,1.115275,1.620362,1.906308,1.312089,1.906308,1.312089,1.908049,-0.019944,1.322817,0.031622
34.9066,-3.5721,-2.3618,-0.1831,-0.2441,1.119359,1.616709,1.902011,1.316893,1.902011,1.316893,1.907468,-0.018398,1.324613,0.032431
34.9174,-3.5721,-2.3618,-0.1831,-0.2441,1.123218,1.613421,1.898143,1.321433,1.898143,1.321433,1.906644,-0.016719,1.326661,0.033099
34.9325,-3.5776,-2.3673,-0.3052,-0.1831,1.126866,1.610485,1.894688,1.325725,1.894688,1.325725,1.905508,-0.014909,1.329034,0.033624
34.9483,-3.5776,-2.3673,-0.3052,-0.1831,1.130321,1.607886,1.89163,1.32979,1.89163,1.32979,1.903992,-0.012943,1.331808,0.03399
34.9603,-3.5831,-2.3673,-0.3662,-0.2441,1.1336,1.605606,1.888948,1.333648,1.888948,1.333648,1.902035,-0.010813,1.335051,0.034214
34.9723,-3.5831,-2.3728,-0.3662,-0.1831,1.136723,1.603627,1.886619,1.337321,1.886619,1.337321,1.899594,-0.008528,1.338811,0.034327
34.9843,-3.5831,-2.3728,-0.3662,-0.1221,1.13971,1.601925,1.884617,1.340835,1.884617,1.340835,1.896631,-0.006112,1.343129,0.034312
