Time_ms,imu_RTx,imu_LTx,imu_1_left_shaking,imu_2_right_shaking,imu_3_left_foot,imu_4_right_foot,RLTx_delay,torque_delay,tau_raw_L,tau_raw_R,S_torque_command_left,S_torque_command_right,M1_torque_command,M2_torque_command,Rescaling_gain,imu_Rvel,imu_Lvel,freq_avg,R_flexion,L_flexion,extra3,R_extension,L_extension
31706,-8.2579,-28.7183,-274.1545,-54.2412,-68.1060,-70.8141,20.9582,0.0000,-21.3958,21.3958,0.0000,0.0000,0.0000,0.0000,0.0000,-4.2725,1.0376,0.0000,0.0043,-0.0008,0.0000,-0.0002,0.0001
31716,-8.2579,-28.7073,-274.1545,-54.2412,-68.1005,-70.8141,20.9796,0.0000,-21.3955,21.3955,0.0000,0.0000,0.0000,0.0000,0.0000,-4.2725,2.0752,0.0000,0.0038,-0.0007,0.0000,-0.0002,0.0001
31726,-8.2854,-28.6854,-274.1545,-54.2083,-68.1005,-70.7976,21.0027,0.0000,-21.3963,21.3963,0.0000,0.0000,0.0000,0.0000,0.0000,-3.0518,3.1128,0.0000,0.0034,-0.0007,0.0000,-0.0002,0.0001
31736,-8.2854,-28.6524,-274.1545,-54.1808,-68.1005,-70.7756,21.0255,0.0000,-21.3991,21.3991,0.0000,0.0000,0.0000,0.0000,0.0000,-3.0518,3.9673,0.0000,0.0031,-0.0006,0.0000,-0.0002,0.0001
31746,-8.3019,-28.6085,-274.1545,-54.1808,-68.1115,-70.7592,21.0455,0.0000,-21.4024,21.4024,0.0000,0.0000,0.0000,0.0000,0.0000,-1.1597,4.6997,0.0000,0.0027,-0.0006,0.0000,-0.0002,0.0001
31756,-8.3019,-28.5590,-274.1545,-54.1478,-68.1279,-70.7482,21.0627,0.0000,-21.4105,21.4105,0.0000,0.0000,0.0000,0.0000,0.0000,-1.1597,5.1880,0.0000,0.0024,-0.0005,0.0000,-0.0001,0.0001
31766,-8.2964,-28.5041,-274.1545,-54.0984,-68.1499,-70.7317,21.0777,0.0000,-21.4209,21.4209,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4272,5.4321,0.0000,0.0021,-0.0005,0.0000,-0.0001,0.0001
31776,-8.2964,-28.5041,-274.1545,-54.0984,-68.1774,-70.7317,21.0920,0.0000,-21.4306,21.4306,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4272,5.4321,0.0000,0.0019,-0.0004,0.0000,-0.0001,0.0002
31786,-8.2964,-28.3997,-274.1545,-54.0435,-68.2048,-70.7317,21.1073,0.0000,-21.4382,21.4382,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4272,5.0659,0.0000,0.0017,-0.0004,0.0000,-0.0001,0.0002
31796,-8.2854,-28.3503,-274.1545,-53.9611,-68.2048,-70.7097,21.1222,0.0000,-21.4401,21.4401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,4.8218,0.0000,0.0015,-0.0003,0.0000,-0.0001,0.0002
31806,-8.2195,-28.3063,-274.1545,-53.8842,-68.2708,-70.6932,21.1347,0.0000,-21.4398,21.4398,0.0000,0.0000,0.0000,0.0000,0.0000,0.9155,4.5166,0.0000,0.0013,-0.0003,0.0000,-0.0001,0.0002
31816,-8.1206,-28.2624,-274.1545,-53.8182,-68.2708,-70.6932,21.1454,0.0000,-21.4362,21.4362,0.0000,0.0000,0.0000,0.0000,0.0000,0.9155,3.8452,0.0000,0.0011,-0.0002,0.0000,-0.0001,0.0002
31826,-8.0986,-28.2294,-274.1545,-53.7578,-68.3477,-70.6823,21.1623,0.0000,-21.4308,21.4308,0.0000,0.0000,0.0000,0.0000,0.0000,0.8545,3.0518,0.0000,0.0010,-0.0002,0.0000,-0.0001,0.0002
31836,-8.0657,-28.2075,-274.1545,-53.6864,-68.3806,-70.6768,21.1867,0.0000,-21.4270,21.4270,0.0000,0.0000,0.0000,0.0000,0.0000,1.2207,2.2583,0.0000,0.0008,-0.0002,0.0000,-0.0001,0.0002
31846,-8.0052,-28.1855,-274.1545,-53.6260,-68.4191,-70.6768,21.2089,0.0000,-21.4146,21.4146,0.0000,0.0000,0.0000,0.0000,0.0000,1.2207,0.1221,0.0000,0.0007,-0.0002,0.0000,-0.0001,0.0002
31856,-7.9943,-28.1855,-274.1545,-53.5710,-68.4520,-70.6768,21.2242,0.0000,-21.3917,21.3917,0.0000,0.0000,0.0000,0.0000,0.0000,0.4272,0.1221,0.0000,0.0006,-0.0002,0.0000,-0.0001,0.0002
31866,-7.9943,-28.1855,-274.1545,-53.5216,-68.4850,-70.6768,21.2400,0.0000,-21.3720,21.3720,0.0000,0.0000,0.0000,0.0000,0.0000,0.4272,-0.2441,0.0000,0.0006,-0.0002,0.0000,-0.0001,0.0002
31876,-7.9943,-28.1855,-274.1545,-53.4557,-68.4850,-70.6713,21.2584,0.0000,-21.3529,21.3529,0.0000,0.0000,0.0000,0.0000,0.0000,0.4272,-0.4272,0.0000,0.0005,-0.0002,0.0000,-0.0001,0.0002
31886,-7.9833,-28.1855,-274.1545,-53.3623,-68.5454,-70.6713,21.2754,0.0000,-21.3343,21.3343,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,-0.6714,0.0000,0.0004,-0.0002,0.0000,-0.0001,0.0002
31896,-7.9229,-28.1910,-274.1545,-53.2799,-68.5784,-70.6548,21.2896,0.0000,-21.3228,21.3228,0.0000,0.0000,0.0000,0.0000,0.0000,2.6245,-1.5259,0.0000,0.0004,-0.0002,0.0000,-0.0001,0.0002
31906,-7.8789,-28.2075,-274.1545,-53.2250,-68.5784,-70.6273,21.2967,0.0000,-21.3084,21.3084,0.0000,0.0000,0.0000,0.0000,0.0000,3.4180,-2.2583,0.0000,0.0004,-0.0002,0.0000,-0.0001,0.0002
31916,-7.8350,-28.2404,-274.1545,-53.1865,-68.6388,-70.6163,21.3057,0.0000,-21.2545,21.2545,0.0000,0.0000,0.0000,0.0000,0.0000,4.2114,-1.0376,0.0000,0.0003,-0.0002,0.0000,-0.0001,0.0002
31926,-7.7196,-28.2404,-274.1545,-53.1591,-68.6772,-70.6108,21.3177,0.0000,-21.1711,21.1711,0.0000,0.0000,0.0000,0.0000,0.0000,6.3477,-1.0376,0.0000,0.0003,-0.0002,0.0000,-0.0001,0.0002
31936,-7.6592,-28.2404,-274.1545,-53.1316,-68.7157,-70.6108,21.3260,0.0000,-21.0900,21.0900,0.0000,0.0000,0.0000,0.0000,0.0000,7.2021,-1.0376,0.0000,0.0002,-0.0002,0.0000,-0.0001,0.0002
31946,-7.5878,-28.2404,-274.1545,-53.0822,-68.7542,-70.6053,21.3377,0.0000,-21.0222,21.0222,0.0000,0.0000,0.0000,0.0000,0.0000,7.9346,-1.0376,0.0000,0.0002,-0.0002,0.0000,-0.0001,0.0002
31956,-7.5878,-28.3063,-274.1545,-53.0547,-68.7981,-70.5999,21.3488,0.0000,-20.9565,20.9565,0.0000,0.0000,0.0000,0.0000,0.0000,7.9346,-2.4414,0.0000,0.0002,-0.0003,0.0000,-0.0001,0.0002
31966,-7.5878,-28.3063,-274.1545,-53.0547,-68.8311,-70.5999,21.3553,0.0000,-20.8871,20.8871,0.0000,0.0000,0.0000,0.0000,0.0000,7.9346,-2.4414,0.0000,0.0002,-0.0003,0.0000,-0.0001,0.0002
31976,-7.5164,-28.3668,-274.1545,-53.0547,-68.8695,-70.5999,21.3612,0.0000,-20.8247,20.8247,0.0000,0.0000,0.0000,0.0000,0.0000,8.6060,-2.3193,0.0000,0.0002,-0.0003,0.0000,-0.0001,0.0002
31986,-7.3790,-28.4272,-274.1545,-53.0547,-68.8970,-70.5944,21.3670,0.0000,-20.7684,20.7684,0.0000,0.0000,0.0000,0.0000,0.0000,8.9722,-1.5869,0.0000,0.0001,-0.0004,0.0000,-0.0001,0.0002
31996,-7.2527,-28.4272,-274.1545,-53.0272,-68.9244,-70.5944,21.3710,0.0000,-20.7181,20.7181,0.0000,0.0000,0.0000,0.0000,0.0000,8.1177,-1.5869,0.0000,0.0001,-0.0004,0.0000,-0.0001,0.0002
32006,-7.2527,-28.4492,-274.1545,-52.9613,-68.9519,-70.5889,21.3761,0.0000,-20.6754,20.6754,0.0000,0.0000,0.0000,0.0000,0.0000,8.1177,0.0000,0.0000,0.0001,-0.0005,0.0000,-0.0001,0.0001
32016,-7.2527,-28.4601,-274.1545,-52.9229,-68.9739,-70.5834,21.3832,0.0000,-20.6452,20.6452,0.0000,0.0000,0.0000,0.0000,0.0000,8.1177,2.0142,0.0000,0.0001,-0.0005,0.0000,-0.0001,0.0001
32026,-7.2032,-28.4492,-274.1545,-52.8789,-68.9904,-70.5834,21.3873,0.0000,-20.6208,20.6208,0.0000,0.0000,0.0000,0.0000,0.0000,7.2632,2.5024,0.0000,0.0001,-0.0005,0.0000,-0.0001,0.0001
32036,-7.1648,-28.4492,-274.1545,-52.8789,-68.9849,-70.5779,21.3908,0.0000,-20.5938,20.5938,0.0000,0.0000,0.0000,0.0000,0.0000,6.1035,2.5024,0.0000,0.0001,-0.0005,0.0000,-0.0001,0.0001
32046,-7.1648,-28.4492,-274.1545,-52.8350,-68.9519,-70.5669,21.3934,0.0000,-20.5674,20.5674,0.0000,0.0000,0.0000,0.0000,0.0000,6.1035,2.5024,0.0000,0.0001,-0.0004,0.0000,-0.0001,0.0001
32056,-7.1648,-28.4162,-274.1545,-52.7855,-68.8915,-70.5449,21.3914,0.0000,-20.5400,20.5400,0.0000,0.0000,0.0000,0.0000,0.0000,6.1035,0.0610,0.0000,0.0001,-0.0004,0.0000,-0.0001,0.0001
32066,-7.1648,-28.4052,-274.1545,-52.7361,-68.8036,-70.5175,21.3872,0.0000,-20.5101,20.5101,0.0000,0.0000,0.0000,0.0000,0.0000,6.1035,1.9531,0.0000,0.0001,-0.0004,0.0000,-0.0001,0.0001
32076,-7.1044,-28.4052,-274.1545,-52.6866,-68.7157,-70.4900,21.3806,0.0000,-20.4769,20.4769,0.0000,0.0000,0.0000,0.0000,0.0000,0.5493,1.9531,0.0000,0.0001,-0.0004,0.0000,-0.0001,0.0001
32086,-7.1373,-28.3777,-274.1545,-52.6866,-68.6718,-70.4900,21.3722,0.0000,-20.4396,20.4396,0.0000,0.0000,0.0000,0.0000,0.0000,-3.0518,3.5400,0.0000,0.0001,-0.0004,0.0000,-0.0001,0.0001
32096,-7.1373,-28.3777,-274.1545,-52.6262,-68.7322,-70.4515,21.3715,0.0000,-20.4000,20.4000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.0518,3.5400,0.0000,0.0001,-0.0003,0.0000,-0.0001,0.0001
32106,-7.1648,-28.3777,-274.1545,-52.5658,-68.9080,-70.3307,21.3741,0.0000,-20.3634,20.3634,0.0000,0.0000,0.0000,0.0000,0.0000,-4.8828,3.5400,0.0000,0.0001,-0.0003,0.0000,-0.0001,0.0001
32116,-7.1648,-28.2624,-274.1545,-52.5658,-69.2211,-70.2373,21.3710,0.0000,-20.3234,20.3234,0.0000,0.0000,0.0000,0.0000,0.0000,-4.8828,2.3804,0.0000,0.0001,-0.0003,0.0000,-0.0001,0.0001
32126,-7.4120,-28.1196,-274.1545,-52.5054,-69.7374,-70.1329,21.3655,0.0000,-20.2777,20.2777,0.0000,0.0000,0.0000,0.0000,0.0000,-13.8550,5.3711,0.0000,0.0003,-0.0003,0.0000,-0.0001,0.0001
32136,-7.5658,-28.1196,-274.1545,-52.4449,-70.3307,-70.0176,21.3555,0.0000,-20.2395,20.2395,0.0000,0.0000,0.0000,0.0000,0.0000,-17.1509,5.3711,0.0000,0.0006,-0.0002,0.0000,-0.0001,0.0001
32146,-7.7251,-28.0152,-274.1545,-52.4449,-70.7921,-69.7649,21.3453,0.0000,-20.2160,20.2160,0.0000,0.0000,0.0000,0.0000,0.0000,-18.0664,6.2866,0.0000,0.0011,-0.0002,0.0000,-0.0001,0.0001
32156,-7.8789,-27.8998,-274.1545,-52.4449,-70.9075,-69.7649,21.3389,0.0000,-20.2008,20.2008,0.0000,0.0000,0.0000,0.0000,0.0000,-18.6157,7.8125,0.0000,0.0020,-0.0002,0.0000,-0.0001,0.0001
32166,-8.0162,-27.8998,-274.1545,-52.3900,-70.9075,-69.6331,21.3310,0.0000,-20.1886,20.1886,0.0000,0.0000,0.0000,0.0000,0.0000,-17.7612,7.8125,0.0000,0.0030,-0.0002,0.0000,-0.0001,0.0001
32176,-8.0162,-27.7625,-274.1545,-52.3461,-70.6383,-69.4902,21.3221,0.0000,-20.1835,20.1835,0.0000,0.0000,0.0000,0.0000,0.0000,-17.7612,9.0942,0.0000,0.0032,-0.0001,0.0000,-0.0001,0.0001
32186,-8.0162,-27.4933,-274.1545,-52.3131,-70.5394,-69.4902,21.3150,0.0000,-20.1840,20.1840,0.0000,0.0000,0.0000,0.0000,0.0000,-17.7612,9.0942,0.0000,0.0031,-0.0001,0.0000,-0.0001,0.0001
32196,-8.0162,-27.2681,-274.1545,-52.2856,-70.2483,-69.4902,21.3102,0.0000,-20.1854,20.1854,0.0000,0.0000,0.0000,0.0000,0.0000,-17.7612,7.3242,0.0000,0.0029,-0.0001,0.0000,-0.0001,0.0001
32206,-8.0162,-27.2681,-274.1545,-52.2637,-69.5342,-69.3474,21.3047,0.0000,-20.1865,20.1865,0.0000,0.0000,0.0000,0.0000,0.0000,-17.7612,7.3242,0.0000,0.0026,-0.0001,0.0000,-0.0001,0.0001
32216,-8.0162,-27.1528,-274.1545,-52.2142,-68.7487,-68.9904,21.2988,0.0000,-20.1885,20.1885,0.0000,0.0000,0.0000,0.0000,0.0000,-17.7612,7.3853,0.0000,0.0024,-0.0001,0.0000,-0.0001,0.0001
32226,-8.0162,-27.0264,-274.1545,-52.1593,-67.9796,-68.8915,21.2983,0.0000,-20.1977,20.1977,0.0000,0.0000,0.0000,0.0000,0.0000,-17.7612,8.3008,0.0000,0.0021,-0.0001,0.0000,-0.0001,0.0001
32236,-8.1426,-26.8671,-274.1545,-52.1208,-67.0897,-68.8036,21.3064,0.0000,-20.2171,20.2171,0.0000,0.0000,0.0000,0.0000,0.0000,-17.4561,9.8877,0.0000,0.0020,-0.0001,0.0000,-0.0001,0.0001
32246,-8.6040,-26.8671,-274.1545,-52.1208,-67.0897,-68.7267,21.3151,0.0000,-20.2460,20.2460,0.0000,0.0000,0.0000,0.0000,0.0000,-6.4087,9.8877,0.0000,0.0045,-0.0001,0.0000,-0.0001,0.0001
32256,-8.6040,-26.5156,-274.1545,-52.1099,-66.1724,-68.7267,21.3202,0.0000,-20.2878,20.2878,0.0000,0.0000,0.0000,0.0000,0.0000,-6.4087,13.7939,0.0000,0.0051,-0.0000,0.0000,-0.0001,0.0001
32266,-8.6095,-26.0761,-274.1545,-52.1154,-64.2003,-68.7267,21.3337,0.0000,-20.3381,20.3381,0.0000,0.0000,0.0000,0.0000,0.0000,-4.3335,25.0244,0.0000,0.0051,-0.0000,0.0000,-0.0001,0.0001
32276,-8.5875,-26.0761,-274.1545,-52.1154,-63.2390,-68.7267,21.3492,0.0000,-20.3914,20.3914,0.0000,0.0000,0.0000,0.0000,0.0000,-2.3193,25.0244,0.0000,0.0047,-0.0000,0.0000,-0.0001,0.0001
32286,-8.5106,-26.0761,-274.1545,-52.1538,-62.3271,-68.7267,21.3610,0.0000,-20.4477,20.4477,0.0000,0.0000,0.0000,0.0000,0.0000,0.9155,25.0244,0.0000,0.0041,-0.0000,0.0000,-0.0001,0.0001
32296,-8.4722,-26.0761,-274.1545,-52.1868,-61.4537,-68.4465,21.3742,0.0000,-20.4991,20.4991,0.0000,0.0000,0.0000,0.0000,0.0000,1.4648,25.0244,0.0000,0.0036,-0.0000,0.0000,-0.0001,0.0001
32306,-8.4447,-26.0761,-274.1545,-52.2197,-60.5693,-68.4026,21.3852,0.0000,-20.5540,20.5540,0.0000,0.0000,0.0000,0.0000,0.0000,0.9155,25.0244,0.0000,0.0031,-0.0000,0.0000,-0.0001,0.0001
32316,-8.4447,-24.1755,-274.1545,-52.2637,-59.8442,-68.3092,21.3926,0.0000,-20.6301,20.6301,0.0000,0.0000,0.0000,0.0000,0.0000,0.9155,65.3687,0.0000,0.0027,-0.0000,0.0000,-0.0001,0.0001
32326,-8.4172,-23.3954,-274.1545,-52.3186,-60.4595,-68.2872,21.3971,0.0000,-20.7222,20.7222,0.0000,0.0000,0.0000,0.0000,0.0000,1.4648,78.4302,0.0000,0.0023,-0.0000,0.0000,-0.0001,0.0001
32336,-8.4172,-21.4783,-274.1545,-52.3571,-61.6570,-68.2762,21.3991,0.0000,-20.8103,20.8103,0.0000,0.0000,0.0000,0.0000,0.0000,1.4648,100.7690,0.0000,0.0020,-0.0000,0.0000,-0.0001,0.0001
32346,-8.3843,-21.4783,-274.1545,-52.3790,-62.9259,-68.2433,21.3986,0.0000,-20.8848,20.8848,0.0000,0.0000,0.0000,0.0000,0.0000,1.6479,100.7690,0.0000,0.0018,-0.0000,0.0000,-0.0001,0.0001
32356,-8.3513,-20.3467,-274.1545,-52.3406,-62.9259,-68.2378,21.3967,0.0000,-20.9499,20.9499,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3052,104.5532,0.0000,0.0015,-0.0000,0.0000,-0.0001,0.0001
32366,-8.3513,-19.3085,-274.1545,-52.2911,-65.5791,-68.2378,21.3958,0.0000,-21.0100,21.0100,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3052,98.2666,0.0000,0.0013,-0.0000,0.0000,-0.0001,0.0001
32376,-8.3513,-18.4076,-274.1545,-52.2032,-66.8041,-68.2378,21.3955,0.0000,-21.0621,21.0621,0.0000,0.0000,0.0000,0.0000,0.0000,-2.0752,86.8530,0.0000,0.0012,-0.0000,0.0000,-0.0001,0.0001
32386,-8.3513,-17.6166,-274.1545,-52.1208,-67.8038,-68.4905,21.3963,0.0000,-21.1011,21.1011,0.0000,0.0000,0.0000,0.0000,0.0000,-2.0752,79.1016,0.0000,0.0010,-0.0000,0.0000,-0.0001,0.0001
32396,-8.3788,-16.8805,-274.1545,-52.0494,-68.6608,-68.5948,21.3991,0.0000,-21.1285,21.1285,0.0000,0.0000,0.0000,0.0000,0.0000,-4.9438,73.3643,0.0000,0.0009,-0.0000,0.0000,-0.0001,0.0001
32406,-8.4337,-15.6116,-274.1545,-51.9945,-69.3419,-68.6882,21.4024,0.0000,-21.1558,21.1558,0.0000,0.0000,0.0000,0.0000,0.0000,-7.4463,59.0210,0.0000,0.0008,-0.0000,0.0000,-0.0001,0.0001
32416,-8.4337,-15.6116,-274.1545,-51.9341,-69.8253,-68.6882,21.4105,0.0000,-21.1773,21.1773,0.0000,0.0000,0.0000,0.0000,0.0000,-7.4463,59.0210,0.0000,0.0008,-0.0000,0.0000,-0.0001,0.0001
32426,-8.6644,-15.6116,-274.1545,-51.7968,-70.1549,-68.7871,21.4209,0.0000,-21.1893,21.1893,0.0000,0.0000,0.0000,0.0000,0.0000,-15.8081,59.0210,0.0000,0.0009,-0.0000,0.0000,-0.0001,0.0001
32436,-8.8567,-15.0843,-274.1545,-51.7034,-70.3417,-68.7871,21.4306,0.0000,-21.1963,21.1963,0.0000,0.0000,0.0000,0.0000,0.0000,-20.3247,54.1382,0.0000,0.0015,-0.0000,0.0000,-0.0001,0.0001
32446,-8.8567,-14.6009,-274.1545,-51.5825,-70.3417,-68.9629,21.4382,0.0000,-21.1879,21.1879,0.0000,0.0000,0.0000,0.0000,0.0000,-20.3247,48.5840,0.0000,0.0016,-0.0000,0.0000,-0.0001,0.0001
32456,-9.0874,-14.1504,-274.1600,-51.4452,-70.4900,-69.0343,21.4401,0.0000,-21.1317,21.1317,0.0000,0.0000,0.0000,0.0000,0.0000,-24.1089,44.4946,0.0000,0.0026,-0.0000,0.0000,-0.0001,0.0001
32466,-9.3676,-13.7385,-274.1600,-51.2859,-70.5229,-69.0947,21.4398,0.0000,-21.0358,21.0358,0.0000,0.0000,0.0000,0.0000,0.0000,-27.5269,42.9077,0.0000,0.0062,-0.0000,0.0000,-0.0001,0.0001
32476,-9.6862,-12.3816,-274.1600,-51.1046,-70.5449,-69.0837,21.4362,0.0000,-20.9178,20.9178,0.0000,0.0000,0.0000,0.0000,0.0000,-30.0903,47.6074,0.0000,0.0184,-0.0000,0.0000,-0.0001,0.0001
32486,-10.7354,-12.3816,-274.1600,-50.9014,-70.5779,-69.0563,21.4308,0.0000,-20.7716,20.7716,0.0000,0.0000,0.0000,0.0000,0.0000,-34.1797,47.6074,0.0000,0.7749,-0.0000,0.0000,-0.0001,0.0001
32496,-12.2350,-12.3816,-274.1600,-50.6652,-70.6273,-69.0123,21.4270,0.0000,-20.6153,20.6153,0.0000,0.0000,0.0000,0.0000,0.0000,-38.1470,47.6074,0.0000,1.5862,-0.0000,0.0000,-0.0000,0.0001
32506,-12.6250,-12.3816,-274.1600,-50.4180,-70.6987,-69.0123,21.4146,0.0000,-20.4625,20.4625,0.0000,0.0000,0.0000,0.0000,0.0000,-40.1611,47.6074,0.0000,2.2687,-0.0000,0.0000,-0.0000,0.0001
32516,-12.6250,-10.8875,-274.1600,-50.1653,-70.7811,-68.9464,21.3917,0.0000,-20.2995,20.2995,0.0000,0.0000,0.0000,0.0000,0.0000,-40.1611,48.0347,0.0000,2.8290,-0.0000,0.0000,-0.0000,0.0001
32526,-13.5314,-10.4206,-274.1600,-50.1653,-70.8910,-68.8420,21.3720,0.0000,-20.1207,20.1207,0.0000,0.0000,0.0000,0.0000,0.0000,-48.9502,45.8984,0.0000,3.3093,-0.0000,0.0000,-0.0000,0.0001
32536,-13.5314,-10.4206,-274.1600,-50.1653,-71.0228,-68.6992,21.3529,0.0000,-19.9557,19.9557,0.0000,0.0000,0.0000,0.0000,0.0000,-48.9502,45.8984,0.0000,3.6911,-0.0000,0.0000,-0.0000,0.0001
32546,-14.0807,-9.9811,-274.1600,-49.9236,-71.1711,-68.4905,21.3343,0.0000,-19.8104,19.8104,0.0000,0.0000,0.0000,0.0000,0.0000,-54.8096,43.3350,0.0000,4.0192,-0.0000,0.0000,-0.0001,0.0001
32556,-14.0807,-9.1901,-274.1600,-49.6929,-71.3250,-68.4905,21.3228,0.0000,-19.6697,19.6697,0.0000,0.0000,0.0000,0.0000,0.0000,-54.8096,38.1470,0.0000,4.1609,-0.0000,0.0000,-0.0001,0.0001
32566,-15.3331,-9.1901,-274.1600,-49.4896,-71.4733,-67.8533,21.3084,0.0000,-19.5159,19.5159,0.0000,0.0000,0.0000,0.0000,0.0000,-65.0024,38.1470,0.0000,4.4142,-0.0000,0.0000,-0.0001,0.0001
32576,-16.7504,-8.8386,-274.1600,-49.1436,-71.5996,-67.4028,21.2545,0.0000,-19.3194,19.3194,0.0000,0.0000,0.0000,0.0000,0.0000,-73.5474,36.2549,0.0000,4.6215,-0.0000,0.0000,-0.0001,0.0001
32586,-16.7504,-8.1739,-274.1600,-49.0007,-71.7260,-66.8645,21.1711,0.0000,-19.0835,19.0835,0.0000,0.0000,0.0000,0.0000,0.0000,-73.5474,33.5083,0.0000,4.7866,-0.0000,0.0000,-0.0001,0.0001
32596,-17.4919,-7.8443,-274.1600,-49.0007,-71.8578,-66.8645,21.0900,0.0000,-18.8163,18.8163,0.0000,0.0000,0.0000,0.0000,0.0000,-76.4160,33.1421,0.0000,4.9152,-0.0000,0.0000,-0.0001,0.0001
32606,-18.2445,-7.5202,-274.1600,-48.8634,-71.9731,-66.2273,21.0222,0.0000,-18.5621,18.5621,0.0000,0.0000,0.0000,0.0000,0.0000,-77.6978,32.1655,0.0000,5.0132,-0.0000,0.0000,-0.0001,0.0001
32616,-19.0190,-7.5202,-274.1600,-48.8634,-72.0940,-65.4033,20.9565,0.0000,-18.3658,18.3658,0.0000,0.0000,0.0000,0.0000,0.0000,-80.6885,32.1655,0.0000,5.0876,-0.0000,0.0000,-0.0001,0.0001
32626,-20.6285,-6.8995,-274.1600,-48.8634,-72.2478,-64.4255,20.8871,0.0000,-18.2176,18.2176,0.0000,0.0000,0.0000,0.0000,0.0000,-84.0454,30.8838,0.0000,5.1443,-0.0000,0.0000,-0.0001,0.0001
32636,-21.4415,-6.6358,-274.1600,-48.7261,-72.4071,-60.9044,20.8247,0.0000,-18.1037,18.1037,0.0000,0.0000,0.0000,0.0000,0.0000,-83.7402,27.8931,0.0000,5.1873,-0.0000,0.0000,-0.0001,0.0001
32646,-22.2435,-6.4051,-274.1600,-48.2592,-72.5554,-60.9044,20.7684,0.0000,-17.8239,17.8239,0.0000,0.0000,0.0000,0.0000,0.0000,-83.5571,22.8271,0.0000,5.2113,-0.0000,0.0000,-0.0001,0.0001
32656,-23.0345,-6.2238,-274.1600,-46.7980,-72.6873,-60.9044,20.7181,0.0000,-17.3510,17.3510,0.0000,0.0000,0.0000,0.0000,0.0000,-82.5806,15.6860,0.0000,5.2104,-0.0000,0.0000,-0.0001,0.0001
32666,-23.7871,-6.1304,-274.1600,-46.6716,-72.8026,-59.7509,20.6754,0.0000,-16.7084,16.7084,0.0000,0.0000,0.0000,0.0000,0.0000,-78.8574,7.0190,0.0000,5.1807,-0.0000,0.0000,-0.0001,0.0002
32676,-24.4738,-6.1194,-274.1600,-46.6716,-72.8795,-59.7509,20.6452,0.0000,-16.0187,16.0187,0.0000,0.0000,0.0000,0.0000,0.0000,-73.8525,-1.2817,0.0000,5.1244,-0.0000,0.0000,-0.0002,0.0002
32686,-25.0945,-6.2623,-274.1600,-46.5508,-72.9180,-58.7621,20.6208,0.0000,-15.3532,15.3532,0.0000,0.0000,0.0000,0.0000,0.0000,-67.6270,-10.4980,0.0000,5.0466,-0.0000,0.0000,-0.0002,0.0002
32696,-25.7042,-6.2623,-274.1600,-46.4464,-72.9180,-57.9491,20.5938,0.0000,-14.6114,14.6114,0.0000,0.0000,0.0000,0.0000,0.0000,-59.7534,-10.4980,0.0000,4.9467,-0.0000,0.0000,-0.0002,0.0002
32706,-26.2206,-6.3886,-274.1600,-46.3585,-72.9399,-57.4108,20.5674,0.0000,-13.8270,13.8270,0.0000,0.0000,0.0000,0.0000,0.0000,-48.9502,-13.6719,0.0000,4.8248,-0.0000,0.0000,-0.0002,0.0002
32716,-26.6161,-6.3886,-274.1600,-46.3585,-72.9839,-57.1746,20.5400,0.0000,-13.0315,13.0315,0.0000,0.0000,0.0000,0.0000,0.0000,-36.6211,-13.6719,0.0000,4.6718,-0.0000,0.0000,-0.0003,0.0002
32726,-26.6161,-6.5369,-274.1600,-46.2102,-73.0059,-57.1746,20.5101,0.0000,-12.2395,12.2395,0.0000,0.0000,0.0000,0.0000,0.0000,-36.6211,-15.5029,0.0000,4.2930,-0.0000,0.0000,-0.0004,0.0002
32736,-27.0720,-6.8885,-274.1600,-46.0509,-73.0333,-57.6964,20.4769,0.0000,-11.3970,11.3970,0.0000,0.0000,0.0000,0.0000,0.0000,-16.0522,-13.7329,0.0000,3.8346,-0.0001,0.0000,-0.0004,0.0003
32746,-27.1434,-7.0258,-274.1600,-45.7982,-73.0608,-59.3718,20.4396,0.0000,-10.5954,10.5954,0.0000,0.0000,0.0000,0.0000,0.0000,-2.9907,-12.5732,0.0000,3.2906,-0.0001,0.0000,-0.0004,0.0003
32756,-27.1434,-7.2455,-274.1600,-45.8422,-73.0828,-59.3718,20.4000,0.0000,-9.9230,9.9230,0.0000,0.0000,0.0000,0.0000,0.0000,-2.9907,-8.6060,0.0000,2.8022,-0.0002,0.0000,-0.0004,0.0003
32766,-27.1434,-7.2455,-274.1600,-45.8422,-73.1102,-60.9374,20.3634,0.0000,-9.2856,9.2856,0.0000,0.0000,0.0000,0.0000,0.0000,-2.9907,-8.6060,0.0000,2.3832,-0.0002,0.0000,-0.0004,0.0003
32776,-26.7424,-7.2455,-274.1600,-45.8916,-73.1322,-60.9374,20.3234,0.0000,-8.6562,8.6562,0.0000,0.0000,0.0000,0.0000,0.0000,25.0244,-8.6060,0.0000,2.0259,-0.0003,0.0000,-0.0005,0.0003
